Gene,Mean_Normalized_Counts,condition-cKOvsaFL.log2FC,condition-cKOvsaFL.FC,condition-cKOvsaFL.RawP,condition-cKOvsaFL.FDR,cKO_A2.stabilized,cKO_E1.stabilized,cKO_F1.stabilized,cKO_G1.stabilized,cKO_H1.stabilized,FL_A1.stabilized,FL_B1.stabilized,FL_C1.stabilized,FL_D1.stabilized,miR-15/16 seed-match location,AHC reads
2010110K18Rik,145.6941375,-0.389901374,0.763181776,0.010814126,0.098905257,7.598810158,7.830108324,7.583550596,7.496040858,7.817813003,7.682306913,8.097272653,7.92475935,8.213041783,NA,NA
2010111I01Rik,1658.077394,-0.168612132,0.889698156,0.142540512,0.390679356,10.47229743,10.76933074,10.64899858,10.68202951,10.84578216,10.81562685,10.71781364,10.72025095,11.16313856,Not_3UTR,0
2010204K13Rik,152.748396,-0.490962544,0.711550204,NA,NA,7.500069962,7.709927255,7.438643117,7.596097348,7.947183694,7.741096117,7.964866415,8.062804145,8.520234795,3UTR,1
2010300C02Rik,125.4583577,0.066323443,1.047044997,0.596251195,0.799390403,7.820259697,7.569425996,7.721097202,7.782676016,7.611057572,7.697252461,7.638310772,7.62882802,7.661540995,NA,NA
2010300F17Rik,8.211486976,-0.462562116,0.725696333,0.012184491,0.106155718,5.952825753,6.063346906,5.796597378,6.019666398,5.903899169,6.397243442,5.962922352,6.139823135,6.384304705,NA,NA
2010315B03Rik,456.9066165,-0.197122363,0.872288719,0.061226661,0.255603182,9.168399969,8.882316663,8.930274195,9.115014216,8.886466616,9.086480839,9.252714031,9.274007009,9.109149546,3UTR,3
2010320M18Rik,150.7002121,-0.327996465,0.796642048,0.028063451,0.169416479,7.656025194,7.843558489,7.684318665,7.588049948,7.860346208,7.844744074,7.959058976,7.812795935,8.323163041,NA,NA
2200002D01Rik,21.88886166,0.112460204,1.081070197,NA,NA,6.467013222,6.447196809,6.529046345,6.44418066,6.63279888,6.234902932,6.352216509,6.324079199,6.752741169,NA,NA
2210008F06Rik,9.470202071,-0.308442222,0.807513217,0.1093767,0.342983131,5.99647745,5.975619219,6.13511179,6.100332427,6.10775398,6.346923553,6.155486532,6.02223266,6.358419267,NA,NA
2210010C04Rik,6.128218795,-0.22135215,0.857761132,0.216413498,0.483208599,5.783832589,5.924861382,6.13511179,5.797363301,6.035834653,6.061752769,6.086369202,5.976399088,6.213534736,NA,NA
2210011C24Rik,12.86506493,-0.140102066,0.907454954,0.474342702,0.720216924,6.230721361,6.173205179,6.13511179,6.320118395,6.229802738,6.346923553,6.246676517,6.139823135,6.409372874,NA,NA
2210013O21Rik,329.4701737,-0.217196259,0.860235599,0.129924348,0.373164528,8.407805121,8.544720149,8.790718072,8.441872022,8.764404258,8.57787795,8.880061168,8.599690736,9.103631412,NA,NA
2210016F16Rik,1740.353266,-0.271928867,0.828211496,0.032755038,0.183244966,10.60921358,10.72195433,10.68408133,10.66312268,10.807457490000001,10.95400593,10.81594815,10.69719799,11.40187947,3UTR,0
2210016L21Rik,1239.961388,-0.236969745,0.848525696,0.032498715,0.182637404,10.13404137,10.31712318,10.16424009,10.20871432,10.46222986,10.47682971,10.39647819,10.34678966,10.76403914,NA,NA
2210406O10Rik,14.62354084,-0.202183759,0.869233837,0.29958235,0.576519298,6.258015995,6.266721519,6.262349823,6.292717774,6.201401631,6.372486226,6.422772299,6.425268945,6.180550254,3UTR,0
2210408F21Rik,55.99608285,-0.043306868,0.970428033,0.802600689,0.913662951,7.070281698,6.804942959,6.888034587,7.052268789,7.20597964,7.027624069,6.875093265,6.994742639,7.248248771,Not_3UTR,0
2210408I21Rik,46.40105064,-0.092742897,0.937738196,0.610592151,0.807002259,6.833429897,6.688121161,7.048692103,7.014142753,6.729584426,6.948188752,7.055303801,7.033890084,6.645420203,Not_3UTR,0
2210417A02Rik,6.9921402,0.080947637,1.057712573,0.664912667,0.837923032,6.141388017,6.021380716,6.060086965,6.203562058,5.903899169,6.100601603,5.962922352,5.925560861,6.108906869,NA,NA
2300009A05Rik,234.0910013,-0.285442092,0.820490143,0.056578927,0.245311678,8.223237819,8.245785689,8.018877184,8.047050424,8.376591329,8.29337912,8.394052724,8.208818119,8.823400993,Not_3UTR,2
2310001H17Rik,523.7043632,-0.425329186,0.744668798,6.29417e-4,0.016336013,9.086348533,9.049120434,8.977797728,8.930243865,9.211399304,9.206496059,9.633568979,9.290763458,9.68395024,NA,NA
2310009A05Rik,344.1733402,-0.266769949,0.83117839,0.036466576,0.194641063,8.534510536,8.626621419,8.490971138,8.67475381,8.807279017,8.780906708,8.783842391,8.72206406,9.176380647,NA,NA
2310009B15Rik,181.2348992,-0.197829598,0.871861212,NA,NA,8.041881695,7.995252011,7.971602845,7.83721146,7.958350217,8.059356923,7.887346213,7.97438629,8.524405703,NA,NA
2310010J17Rik,60.22203003,-0.356046448,0.781302726,0.056813912,0.245311678,7.047583648,6.979162133,6.749645064,6.891297244,7.045779883,7.25874029,7.168523329,6.758448277,7.572212401,NA,NA
2310011J03Rik,2424.502758,-0.230563844,0.852301724,0.082132726,0.296760115,10.98786462,11.16672124,11.02092304,11.1602085,11.48775935,11.37190429,11.29175938,11.19293144,11.79615724,NA,NA
2310015A10Rik,129.2202991,0.262381357,1.199456932,0.048211014,0.226171022,7.904073809,7.679985499,7.728331124,7.711193481,7.924569569,7.531054198,7.738132254,7.620904284,7.494227835,3UTR,0
2310016D23Rik,9.937199295,-0.220924563,0.858015394,0.254840503,0.527363183,6.108525823,5.867087588,6.13511179,6.100332427,6.257064992,6.264583821,6.187317197,6.267952019,6.180550254,NA,NA
2310022A10Rik,1714.168217,0.005051665,1.003507685,0.956881512,0.983853726,10.85435389,10.88333278,10.74413193,10.78804745,10.81787635,10.80990376,10.71614786,10.6518009,11.04437046,Not_3UTR,0
2310022B05Rik,364.6273439,0.081106944,1.057829376,0.506980999,0.742168215,9.012419232,8.863223603,8.989434112,8.728282254,8.596172879,8.797689474,8.680588826,8.664058642,8.930393395,NA,NA
2310031A07Rik,8.354122837,0.102784443,1.073844014,0.566895989,0.780257224,6.108525823,6.021380716,6.394648605,6.019666398,6.072965859,6.100601603,6.301343128,5.925560861,5.801722886,NA,NA
2310033P09Rik,961.9702027,-0.375019566,0.771094955,0.004546355,0.058551537,9.759225522,9.930895024,9.60740717,9.811993928,10.07832737,10.17850519,10.06440295,10.0587157,10.59840502,NA,NA
2310034G01Rik,9.992269789,-0.168985501,0.889467932,0.375901318,0.645085673,6.036518737,6.138788247,6.344464481,5.797363301,6.140576422,6.264583821,6.2176536,6.174293099,6.213534736,NA,NA
2310035C23Rik,1206.109719,0.03547846,1.024896667,0.7142205,0.868508476,10.50129771,10.25307888,10.28642227,10.4390248,10.27171192,10.1734157,10.48720346,10.35361363,10.2391915,Not_3UTR,101
2310036O22Rik,6720.878177,-0.359342818,0.779519588,NA,NA,12.5897515,12.5306249,12.31007669,12.30303013,12.81296018,12.86733797,12.65810471,12.61233432,13.51278716,NA,NA
2310039H08Rik,432.4561953,-0.302982916,0.810574719,NA,NA,8.723145054,8.988842041,8.683405348,8.696409763,9.16994898,8.979085377,9.036182945,8.938953171,9.665410517,NA,NA
2310040G24Rik,13.60121628,-0.20392695,0.868184187,NA,NA,6.357891984,6.138788247,6.262349823,6.061500293,6.229802738,6.592317481,6.2176536,6.139823135,6.331640244,NA,NA
2310057M21Rik,468.4515532,0.063312381,1.044861978,0.43795066,0.693415466,9.191660049,9.138966058,9.116823501,9.151853463,9.100523038,9.053434627,9.009044419,9.174286854,9.095313896,Not_3UTR,0
2310058D17Rik,76.52813542,0.212031097,1.158317773,0.165414205,0.422307713,7.349301949,7.252626753,7.500315399,7.349052905,7.1232728850000004,7.101863681,7.135693288,7.167005207,7.301509782,NA,NA
2310061I04Rik,1233.263912,0.109398807,1.078778599,0.211128042,0.476413037,10.37758648,10.4761998,10.34720351,10.36849988,10.49878057,10.34276759,10.19463211,10.19925516,10.47422985,NA,NA
2310068J16Rik,8.007773003,0.008663372,1.006023058,0.963519215,0.986959503,6.036518737,6.173205179,5.972848937,6.136705723,6.140576422,6.061752769,5.913474195,6.064264584,6.27502863,NA,NA
2410002F23Rik,1445.710989,0.165854275,1.12183016,0.021270229,0.14452489,10.64737087,10.63533344,10.63986365,10.70157405,10.64055669,10.43917763,10.44154729,10.63416781,10.43980543,NA,NA
2410003L11Rik,36.16606949,-0.067283163000000007,0.954433666,0.566470662,0.779994028,6.545157311,5.798364111,5.796597378,6.831912445,7.215925223,5.79750013,7.420917506,6.954181523,6.752741169,NA,NA
2410004B18Rik,711.02986309999994,-0.225354466,0.855384834,0.052101871,0.235959188,9.610575886,9.554878879,9.524231276,9.403622131,9.584765213,9.769937115,9.661602548,9.504753158,10.0509181,NA,NA
2410004P03Rik,19.57597175,-0.05473245,0.962772975,0.7768327,0.901689104,6.526262631,6.349276525,6.508060812,6.372103064,6.283306607,6.346923553,6.466627394,6.597001032,6.331640244,NA,NA
2410006H16Rik,2076.837849,-0.161716875,0.893960583,0.225618254,0.492996184,10.72157578,11.09552887,11.11421018,10.93336819,11.0894371,10.92177431,11.07046876,11.03293135,11.58811925,NA,NA
2410015M20Rik,2361.197131,-0.353916657,0.782456982,NA,NA,10.67800466,11.0709947,10.98098173,11.00445886,11.44184238,11.22117737,11.37325812,11.22922202,11.9530008,NA,NA
2410016O06Rik,1365.982585,-0.04660795,0.968210101,0.659006673,0.83472951,10.56204904,10.45738186,10.45637351,10.32216943,10.6091878,10.56103495,10.35852416,10.40488286,10.77011116,NA,NA
2410022M11Rik,71.79470025,-0.337946273,0.791166764,0.040032911,0.205820368,7.012667779,7.175926356,6.957817872,7.039701354,7.28333928,7.289847064,7.385297089,7.096292496,7.529474627,NA,NA
2410089E03Rik,543.524758,0.044459022,1.031296394,0.738953013,0.881821159,9.518156138,9.363128307,9.168841422,9.283280622,9.2383783,9.072804748,9.460776226,9.512925813,8.976479195,Not_3UTR,5
2410131K14Rik,436.1196217,-0.039691746,0.972862793,0.638839344,0.823074595,8.996631446,9.071427699,9.073796152,8.905747065,9.009343193,9.108092847,8.998042206,9.047437064,9.035688741,NA,NA
2500002B13Rik,59.1453443,0.445110999,1.361418858,0.012629009,0.107683086,7.197895326,7.324758134,7.474250693,6.987993208,6.886074365,6.847638723,6.832282753,6.883077799,6.966759417,NA,NA
2500004C02Rik,74.10162325,0.234809371,1.176751238,0.099540144,0.327488418,7.207933323,7.231207196,7.344941511,7.319456786,7.382298114,7.22681511,7.113286157,7.155511041,7.097581001,NA,NA
2510002D24Rik,656.5864581,-0.160682434,0.8946018,0.243787006,0.515069641,9.198564706,9.42706933,9.384158882,9.502475518,9.743459034,9.458190264,9.478630253,9.529132496,9.9822520870000009,NA,NA
2510009E07Rik,92.43816355,0.145548551,1.106151162,0.410981268,0.675336389,7.676849679,7.304579352,7.500315399,7.643360795,7.112514269,7.531054198,7.101919385,7.51321739,7.181074992,NA,NA
2510039O18Rik,3222.664539,0.035755948,1.025093814,0.653000204,0.831674576,11.715275310000001,11.78235704,11.60137358,11.71054858,11.73191016,11.7490112,11.57044152,11.56111954,11.79700668,Not_3UTR,5
2510046G10Rik,49.25979842,-0.140554374,0.907170496,0.43764722,0.693293365,6.847264203,6.965660376,6.749645064,6.831912445,7.057174062,6.719623215,7.006711937,6.897674687,7.269833501,NA,NA
2600006K01Rik,12.50936797,0.307627803,1.237670947,0.115524764,0.352264344,6.309638288,6.374905325,6.262349823,6.372103064,6.229802738,6.171315241,6.086369202,5.925560861,6.331640244,NA,NA
2610001J05Rik,1087.63684,-0.0271743,0.981340496,0.812961515,0.918427708,9.992189949,10.22243495,10.34944764,10.15684298,10.191503,10.18231053,10.07224548,10.05453121,10.50369051,3UTR,0
2610002M06Rik,1101.660078,-0.153940624,0.898792117,0.036353704,0.194440016,10.06172537,10.18477923,10.1957722,10.18111368,10.11745285,10.1873687,10.36385578,10.32264771,10.30762599,Not_3UTR,2
2610005L07Rik,30.22208842,0.113447286,1.081810111,0.561462809,0.77663692,6.506957037,6.688121161,6.569594313,6.974686406,6.580478645,6.264583821,6.846745409,6.689961133,6.480291965,NA,NA
2610008E11Rik,308.5195276,-0.192829219,0.874888325,0.120136453,0.358999565,8.504832289,8.32793036,8.519554409,8.667460523,8.654512145,8.646383321,8.912690165,8.757141879,8.5034257620000009,NA,NA
2610020C07Rik,74.59989803,-0.152308306,0.899809619,0.311694275,0.58793927,7.227760731,7.105999081,7.144415563,7.396862406,7.068456194,7.194020285,7.329881624,7.357085803,7.291042001,NA,NA
2610020H08Rik,1587.913151,0.26947264,1.20536714,5.43e-5,0.002455138,10.88305899,10.77017787,10.75093512,10.83786628,10.86456891,10.52054955,10.50853761,10.59728284,10.60909228,NA,NA
2610021A01Rik,654.1658606,0.138894336,1.101060953,0.278311468,0.553157215,9.687641627,9.479986005,9.748673851,9.67641131,9.341466736,9.353765063,9.60497622,9.643309666,9.16318584,NA,NA
2610035D17Rik,229.2798039,-0.408933988,0.753179695,0.012579804,0.107644943,7.641955475,8.07647171,8.030442867,8.366884658,8.270111168,8.17874579,8.40671541,8.686091473,8.647910664,NA,NA
2610037D02Rik,24.56314723,0.269109394,1.205063687,0.169373212,0.426886777,6.790798327,6.614595564,6.529046345,6.752624233,6.283306607,6.467291762,6.604740893,6.448695455,6.108906869,3UTR,0
2610044O15Rik8,511.0534153,-0.210587199,0.864185423,0.018702623,0.134910478,9.123131687,9.117700369,9.223950189,9.146648687,9.058193339,9.206496059,9.462771042,9.326021425,9.297201319,NA,NA
2610204G07Rik,37.21447218,-0.958144592,0.514718452,8.3e-7,9.56e-5,6.380929746,6.322764394,6.018354345,6.684417596,6.445148498,6.975298506,6.888990744,7.20083499,7.237310467,NA,NA
2610206C17Rik,7.905960981,0.096867115,1.069448578,0.606852562,0.80457207100000006,6.309638288,6.138788247,6.060086965,5.9234539,6.072965859,6.100601603,6.048404186,5.925560861,6.145775443,Not_3UTR,0
2610301B20Rik,289.4959009,-0.042559495,0.970930884,0.656266925,0.832965953,8.493538655,8.544720149,8.547565758,8.508946405,8.560688585,8.485173979,8.677128833,8.611266068,8.482126412,NA,NA
2610306M01Rik,88.71457148,-0.351632707,0.783696681,0.046681719000000003,0.222502403,7.036063651,7.475383249,7.178386042,7.052268789,7.416413454,7.397610943,7.310843949,7.460289948,7.871507084,NA,NA
2610318N02Rik,516.0584502,-0.125123026,0.916925849,NA,NA,9.035776828,9.331205654,8.930274195,9.088104443,9.425944456,9.243543561,9.127286221,9.001538105,9.741716473,NA,NA
2610507B11Rik,8540.417625,0.233485613,1.175671995,0.077433581,0.288046144,13.33273557,13.15247886,13.27066887,13.1993164,12.953158,12.99884269,13.0681448,13.1189538,12.38818297,Not_3UTR,3
2610507I01Rik,112.1483758,-0.050412824,0.965659968,0.726351929,0.874735344,7.523539588,7.544454834,7.49168635,7.530266957,7.721813727,7.479349569,7.843674942,7.580543081,7.467137813,NA,NA
2610524H06Rik,489.4287252,-0.16016216,0.894924475,0.250480359,0.522955615,8.8192992,9.149481014,9.124748327,9.06067601,9.284397879,9.105409223,9.212910143,9.013152559,9.617984437,Not_3UTR,14
2700012I20Rik,8.556867333,-0.012595406,0.99130753,0.947627989,0.980575504,6.07369536,5.924861382,6.232750909,6.234576773,6.035834653,6.136990458,6.048404186,6.174293099,6.108906869,NA,NA
2700038G22Rik,293.6516166,0.16281537,1.119469614,0.109497847,0.343047851,8.519750053,8.645437554,8.690580683,8.607711869,8.644391298,8.534305864,8.311061077,8.540337329,8.54096622,Not_3UTR,8
2700046G09Rik,18.00036312,-0.142947416,0.905666993,0.459885999,0.709760797,6.309638288,6.374905325,6.318093011,6.320118395,6.445148498,6.293068213,6.586256413,6.324079199,6.480291965,Not_3UTR,0
2700049A03Rik,673.5243211,0.202082285,1.150357503,0.130829557,0.374428025,9.686009584,9.582225782,9.68957285,9.831512478,9.487117474,9.481084263,9.513683781,9.710533493,9.018183492,Not_3UTR,0
2700060E02Rik,2651.968921,-0.27430173,0.82685042,0.027374653999999998,0.167219251,11.37843943,11.19222141,11.34354178,11.10325526,11.36072054,11.40155187,11.39787475,11.45839549,11.97380871,NA,NA
2700062C07Rik,512.1582884,-0.278447665,0.824477675,0.018762863,0.134968042,8.95637666,9.109643142,9.106187983,9.071710918,9.245044077,9.272504193,9.261920462,9.222523987,9.667275314,NA,NA
2700081O15Rik,118.7684096,0.72200324,1.649470802,2.07e-6,1.90354e-4,8.004687603,7.717307302,7.878241678,7.84387414,7.780243323,7.310153363,7.455556022,7.405052513,6.98054368,NA,NA
2700097O09Rik,295.8121932,0.258135146,1.195931821,0.01879603,0.135037511,8.773589607,8.725365099,8.777321152,8.529264099,8.498224078,8.505855638,8.394052724,8.490975482,8.379733342,NA,NA
2700099C18Rik,796.2778776,-0.236508791,0.848796851,0.071666086,0.276363379,9.494088334,9.675841922,9.573175072,9.744945806,9.8519266,9.586534058,9.961173042,9.804977232,10.24294132,NA,NA
2810001G20Rik,133.3046938,-0.491601987,0.711234895,3.95346e-4,0.011628522,7.384406829,7.64156932,7.500315399,7.530266957,7.715159003,7.741096117,7.929641152,7.955989229,8.09334658,NA,NA
2810002D19Rik,122.4270155,-0.091461337,0.938571568,0.518582365,0.748493178,7.7308175,7.544454834,7.756876678,7.513268497,7.581832014,7.741096117,7.51398371,7.612931939,7.898033376,NA,NA
2810004N23Rik,1194.402749,-0.052744272,0.964100686,0.628985167,0.817411951,10.26860157,10.23599876,10.50649611,10.12558794,10.33943869,10.43811756,10.14963996,10.26468973,10.53561963,NA,NA
2810006K23Rik,298.4230963,-0.132768902,0.912079255,0.296353409,0.574300075,8.379382348,8.524494119,8.482696043,8.537309347,8.694283191,8.385882171,8.831217389,8.548397757,8.775447162,3UTR,0
2810013P06Rik,249.0261395,-0.035481504,0.975706062,0.796691062,0.910694782,8.250516285,8.341934111,8.27739595,8.553262572,8.380685256,8.024899936,8.523537259,8.431093647,8.545075942,NA,NA
2810021J22Rik,287.7759935,-0.056940492,0.961300579,0.581739401,0.790541448,8.60955196,8.532619609,8.474371666,8.584634625,8.380685256,8.442869171,8.616968912,8.652911555,8.545075942,NA,NA
2810025M15Rik,81.17563921,-0.327311055,0.797020615,0.076124172,0.285439411,7.227760731,6.979162133,7.482998415,7.001143885,7.1232728850000004,7.505463736,7.078846727,7.296962964,7.809827952,NA,NA
2810029C07Rik,28.80426302,-0.178777878,0.88345106,0.3482552,0.622374602,6.334148822,6.447196809,6.608419317,6.55209742,6.817835645,6.769515399,6.548134872,6.635277104,6.73564008,NA,NA
2810039B14Rik,39.63566476,-0.002457164,0.998298274,0.988918163,0.996432303,6.805203296,6.722903004,6.64569898,6.831912445,6.962644334,6.667103969,6.968845143,6.741759655,6.802389587,NA,NA
2810402E24Rik,176.0197448,-0.160113857,0.894954439,0.130207727,0.373355489,7.960892609,7.908853818,7.897439182,8.006430049,8.002116695,8.098485876,8.059966677,8.028124315,8.127040216,NA,NA
2810403A07Rik,3168.98485,0.045856699,1.032295994,0.49575737,0.735693146,11.67153487,11.70343665,11.75344261,11.72797162,11.58938884,11.63300335,11.69442364,11.69597601,11.54780856,Not_3UTR,4
2810403D21Rik,74.89279213,-0.275630817,0.826089033,0.087366179,0.306849542,7.047583648,7.16455597,7.373797951,7.089166447,7.068456194,7.137272738,7.412106873,7.276249681,7.520753632,NA,NA
2810405F17Rik,24.58143282,0.123519329,1.089389094,0.516711544,0.746867574,6.446318335,6.469953017,6.508060812,6.684417596,6.682388533,6.421260191,6.327209153,6.5570819,6.645420203,NA,NA
2810408A11Rik,66.61935282,0.014218201,1.00990403,0.932897159,0.974473738,7.024425994,7.141482061,7.048692103,7.226119214,7.320249625,6.877334781,7.12454331,7.167005207,7.372393619,NA,NA
2810408I11Rik,175.5446432,-0.169110432,0.889390912,NA,NA,7.955317214,8.030655917,7.928837992,7.830515368,7.952778496,7.953246127,7.85000161,7.931063445,8.516051425,NA,NA
2810410L24Rik,16.83581975,0.234518372,1.176513905,0.228189672,0.496302501,6.467013222,6.492117111,6.464510319,6.234576773,6.379834956,6.234902932,6.422772299,6.296554337,6.180550254,NA,NA
2810414N06Rik,34.66570898,-0.185962395,0.879062474,0.296551165,0.574433249,6.506957037,6.804942959,6.608419317,6.648457673,6.759855072,6.753156326,6.658112058,6.83805573,6.849773816,NA,NA
2810417H13Rik,6121.567546,-0.095907421,0.935683539,0.195289956,0.458870664,12.45268348,12.56810513,12.63464302,12.55367824,12.5659855,12.52384379,12.6181065,12.69494249,12.76912495,NA,NA
2810428I15Rik,1584.362514,-0.467139533,0.723397475,NA,NA,10.21198158,10.4761998,10.04878339,10.30367678,10.88098622,10.65980752,10.8229296,10.69719799,11.62015175,NA,NA
